Date,Adj Close,Close,High,Low,Open,Volume,label,return,price_change,high_low_spread,open_close_spread,rolling_mean_5,rolling_mean_10,rolling_std_5,rolling_std_10,volume_change,volume_ma_5,volume_spike,momentum_5,momentum_10
2020-01-16,75.91986083984375,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200.0,0,0.4621679732206251,0.4509551181184585,-0.874768340597581,-0.19910813392190332,-1.8622794856481868,-1.8971424773273466,-0.9493372752751235,-0.8523234392924733,-0.4080268246953255,0.8011836801422115,-0.6434436334606519,0.10998025073455955,0.2701311045228549
2020-01-17,76.76036071777344,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400.0,0,0.4044183165099465,0.3927618429647302,-0.8523195836226727,-0.33588333569251605,-1.8520205722656697,-1.8840798396953975,-0.9138085112780927,-0.8730552411071455,0.54529919297849,0.78963110429431,0.2038758062910025,0.22064339741869896,0.45809483350011015
2020-01-21,76.24018096923828,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200.0,0,-0.3105777742583766,-0.320835086551613,-1.0267549209220452,0.19691451811432817,-1.8524968581931658,-1.8737953091835644,-0.921396670597158,-0.9545837554483468,-0.6333029458400797,0.7459727912116308,-0.518856360344904,-0.12800046855281133,0.3252600561884288
2020-01-22,76.51231384277344,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400.0,0,0.1054554421873072,0.09283719510324255,-1.1145252307163682,0.2415874941391288,-1.8463659301135495,-1.8619530892800804,-0.9337795212934916,-1.163500052687125,-0.3414407897238252,0.5004049913503897,-0.4743356415854649,0.08658005000282847,0.39974074196272824
2020-01-23,76.88080596923828,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000.0,0,0.15528119406169824,0.14266826331811733,-0.8114441538145108,-0.13686436686001688,-1.836729889445667,-1.8521162517628125,-1.0940777090703229,-1.319057365024,-0.0679713713784673,0.42912407893798765,-0.2848083985635704,0.20041454605160347,0.3038536824721364
2020-01-24,76.65922546386719,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600.0,0,-0.15345498703851457,-0.1651075282625325,-0.3341295684938973,0.424654694872198,-1.8329805028164892,-1.846793082678232,-1.1704888889829856,-1.36695876285516,0.892943183619761,0.5831437194071608,0.8089967234496118,0.009235438666383555,0.08803330003497285
2020-01-27,74.405029296875,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000.0,0,-1.2357811712650182,-1.2255641416289311,-0.012285816385043904,0.28689851046390036,-1.8449247729057479,-1.8476393779635987,-0.7704157234937141,-1.3314399023856076,0.13401161198002526,0.6816763593182189,1.0945648508114485,-0.5004427695846653,-0.206958718012233
2020-01-28,76.50989532470703,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000.0,0,1.0823314001111062,1.0811874283940908,-0.23120931448806784,-0.7930848741238596,-1.8435569277270085,-1.8471916849690333,-0.7629427337171172,-1.3263045321915055,-0.1294569264498855,0.8915816467189885,0.734185355301128,-0.06810917267006136,-0.14508686153698291
2020-01-29,78.11144256591797,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200.0,0,0.7940742973875143,0.7870390689422776,-0.1993420508010692,0.10775707413037466,-1.835447543908345,-1.840040967988198,-0.5888317245966584,-1.2284741328319513,0.7148378529989543,1.3588344075580563,1.364166486834351,0.1508337669199856,0.17541722993013767
2020-01-30,77.99822998046875,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200.0,0,-0.09580666358003248,-0.10781810625097367,-0.4744010641590527,-0.4770385640390508,-1.8297807514148552,-1.832356710106519,-0.5031952730815491,-1.2214500204352767,-1.1896820149309864,1.4498009353560284,-0.8388104179316117,0.07150645701129903,0.20092840847217452
2020-01-31,74.53988647460938,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400.0,0,-1.858256604937305,-1.8226363583364562,1.9107946391446649,2.1206282188109995,-1.840528138337224,-1.8358707286115814,-0.34435787434669535,-1.1271124347704697,1.3319076440878783,1.6664864786992095,0.5587275038575557,-0.46157195197148093,-0.3345155056002952
