Date,Adj Close,Close,High,Low,Open,Volume,label,return,price_change,high_low_spread,open_close_spread,rolling_mean_5,rolling_mean_10,rolling_std_5,rolling_std_10,volume_change,volume_ma_5,volume_spike,momentum_5,momentum_10
2019-03-04,105.24406433105469,112.26000213623047,113.25,110.80000305175781,113.0199966430664,26608000.0,0,-0.15166749193295037,-0.16173264175668264,0.1348405272717638,0.46449337282297687,-1.6390437774037871,-1.6495329931034368,-1.2004082734081754,-1.0561041694432283,0.17054669933306887,-0.372306009344852,0.3231964264743728,-0.042086198188745656,0.1374259992621921
2019-03-05,104.71907806396484,111.69999694824219,112.38999938964844,111.2300033569336,112.25,19538300.0,0,-0.2700744173937037,-0.27910317836471016,-0.848652364102664,0.3500292827912582,-1.6404348662257568,-1.6458095092044465,-1.1635018843784268,-1.1297159923298572,-0.7174129711822433,-0.41194467536024276,-0.7207941988120291,-0.1750306461992257,0.09888828300746245
2019-03-06,104.76594543457031,111.75,112.66000366210938,111.43000030517578,111.87000274658203,17687000.0,0,-0.021822742071472737,-0.03267327428669656,-0.7951920944049703,0.11130144293955364,-1.641320095795848,-1.6409573771430352,-1.149624795641841,-1.370612317384744,-0.33592341196078923,-0.4873204233211548,-0.9212588522328091,-0.15104029217768183,0.17974156126343607
2019-03-07,103.4909439086914,110.38999938964844,111.55000305175781,109.87000274658203,111.4000015258789,25339000.0,0,-0.6001228523918112,-0.6046573197379435,-0.4330657197024071,0.6120333693643716,-1.6447767202813641,-1.6399236662154362,-0.99850484315436,-1.448194804532866,0.8410127356379071,-0.5616012681775585,0.45897159730411274,-0.2729885893001003,-0.0937997217598915
2019-03-08,103.6034164428711,110.51000213623047,110.70999908447266,108.80000305175781,109.16000366210938,22818400.0,0,0.007289210854791117,-0.0036868996392724054,-0.2555550544158204,-0.7127527429637791,-1.649034264461658,-1.64040887861682,-0.9977268497606426,-1.4254540989980276,-0.3464629044978399,-0.5751447435354993,0.059140831457950134,-0.3109721725778368,-0.2026112492639895
2019-03-11,105.77845764160156,112.83000183105469,112.94999694824219,110.9800033569336,110.98999786376953,26491600.0,0,0.904418761848227,0.8987130238934911,-0.24039169971777577,-0.9664611408970278,-1.647832876879259,-1.6391009063547515,-0.9401269670001766,-1.4024978835160118,0.23476846134382412,-0.5774535609515279,0.6842571280113473,-0.05208256033873604,-0.07415238725032208
2019-03-12,106.51909637451172,113.62000274658203,113.98999786376953,112.6500015258789,112.81999969482422,26132700.0,0,0.2756935182706848,0.264433944126625,-0.7275368375524177,-0.39186991357081596,-1.643786083266551,-1.6377718414002638,-0.8101795138957874,-1.3507797178535361,-0.15470392808948227,-0.4466523103651121,0.37760313778571597,0.08286070253252559,-0.07264136425297521
2019-03-13,107.34410095214844,114.5,115.0,113.77999877929688,114.12999725341797,35513800.0,0,0.30931728628540883,0.2981336628622433,-0.8254300204516539,-0.15565363186943423,-1.6379899120026051,-1.635314128283355,-0.6723122802825707,-1.2626786567790682,0.6766418846364287,-0.0930541461721732,1.1338532942246167,0.16582486502377544,0.008211914002998411
2019-03-14,107.42845916748047,114.58999633789062,115.19999694824219,114.33000183105469,114.54000091552734,30763400.0,0,-0.006416400062052099,-0.017335696744766746,-1.0887511445307902,0.017663284696510448,-1.629137584140765,-1.6326138129895418,-0.7292062736303215,-1.2004341510595165,-0.42297903453775104,0.01453991904694509,0.31109988405371536,0.31076296481430576,0.025591272750811776
2019-03-15,108.66596221923828,115.91000366210938,117.25,114.58999633789062,115.33999633789062,54681100.0,0,0.47964642246096995,0.46923014859729817,0.23152391813561618,-0.2602084360359187,-1.617756008260924,-1.6290485444026308,-0.8932377210541453,-1.0892002886738825,1.6105675716330847,0.6465429833226622,2.163884723133983,0.43071244707594264,0.08755416926162517
2019-03-18,110.22221374511719,117.56999969482422,117.61000061035156,116.05000305175781,116.16999816894531,31207600.0,0,0.605687535328125,0.5962514954125305,-0.6007243806754112,-0.6936386469138034,-1.607765521203053,-1.6234474970229378,-0.7712756241346989,-0.9286245482616624,-1.0824681579483375,0.7400857920339228,-0.484204649785667,0.3647401174397382,0.23339181351681162
2019-03-19,110.29723358154297,117.6500015258789,118.44000244140625,116.98999786376953,118.08999633789062,37588700.0,0,-0.0112213031038388,-0.02211971015201718,-0.6818789159893722,0.27661001784987116,-1.599271498250945,-1.617171362772217,-0.77252600045372,-0.8433422987142856,0.331838666807447,0.9673178566217517,-0.047957939392254754,0.2937703693438995,0.281753197026326
2019-03-20,110.1753158569336,117.5199966430664,118.75,116.70999908447266,117.38999938964844,28113300.0,0,-0.09259068054033016,-0.10305876291865808,-0.2490822041699951,-0.02387281693352697,-1.5929062554292162,-1.6110851029911402,-0.8282637908237657,-0.8127107705809433,-0.6870242804800195,0.8205274503733031,-0.8788361578044965,0.19281306002881127,0.26815110751873267
2019-03-21,112.70658111572266,120.22000122070312,120.81999969482422,117.08999633789062,117.13999938964844,29854400.0,0,0.9927504944771929,0.988528306337404,0.925990549253583,-1.5438577545139927,-1.581039901786441,-1.6007163023672866,-0.768528946148357,-0.7758799804927667,0.013738451516717527,0.8024972525110181,-0.6827033298952022,0.45370301235941535,0.5749406615466344
2019-03-22,109.7347183227539,117.05000305175781,119.58999633789062,117.04000091552734,119.5,33624500.0,0,-1.2597650172247807,-1.2482929701500005,0.13150586736413342,1.3425748843950742,-1.5786371266216424,-1.5938178330955215,-0.85937215992386,-0.9547552949244585,0.15734742230134058,0.384835355583637,0.17058918718206204,0.004893195885549215,0.32633558177673744
2019-03-25,110.30657196044922,117.66000366210938,118.01000213623047,116.31999969482422,116.55999755859375,27067100.0,0,0.19461945138159586,0.18327894630826252,-0.5066023064452077,-0.5349785249555736,-1.5784474253820715,-1.5887230908096315,-0.8616239932085723,-1.043951987913648,-0.5596812501929975,0.3027077051449232,-0.5182234156325993,-0.10006174315110211,0.19712149651754374
2019-03-26,110.54098510742188,117.91000366210938,118.70999908447266,116.8499984741211,118.62000274658203,26097700.0,0,0.05449378941440508,0.04335343578423613,-0.3852661258488085,0.4180871877006676,-1.5778994192327687,-1.58419794778995,-0.8660302060662021,-1.130338085257109,-0.20439584393333146,0.07478140851619222,-0.38477149696957286,-0.08306914768069583,0.15631695751364663
2019-03-27,109.47222137451172,116.7699966430664,118.20999908447266,115.5199966430664,117.87999725341797,22733400.0,0,-0.48488443006164234,-0.49125595877853423,0.23908019570633587,0.6341368010252715,-1.5794801932138447,-1.5818035288454473,-0.827020183668471,-1.2063680587041528,-0.41215481959408234,-0.03192999025092201,-0.7097485845142139,-0.18402645699578404,0.0036776919983692027
2019-03-28,109.6222152709961,116.93000030517578,117.58000183105469,116.12999725341797,117.44000244140625,18334800.0,0,0.020175368581591344,0.00914958643379854,-0.6753543249723888,0.3151615705612029,-1.586414523673821,-1.5793352653585417,-1.1035789986900464,-1.309049702309525,-0.5562617610535876,-0.2604235736330758,-1.0825427477375305,-0.4379186507752505,0.008967713754818994
2019-03-29,110.56910705566406,117.94000244140625,118.31999969482422,116.95999908447266,118.06999969482422,25399800.0,0,0.3496554421110758,0.33859576386880375,-0.750094232815752,0.11306129479801971,-1.5845386731693811,-1.5771939989609405,-1.084405057245471,-1.3555517711085239,0.7354532578458025,-0.42356215268470954,0.221108834951153,-0.020096184258705033,-0.014457466501264745
2019-04-01,111.58158874511719,119.0199966430664,119.11000061035156,118.0999984741211,118.94999694824219,22789100.0,0,0.37311611621578844,0.362145005339179,-1.011912163136387,0.008248577806926428,-1.5816722178110572,-1.575664525261961,-0.9717472101246968,-1.3308099454468183,-0.353847746376982,-0.50841714328411,-0.058069653690979765,0.02688320981558984,-0.05828462800614989
2019-04-02,111.74097442626953,119.19000244140625,119.4800033569336,118.5199966430664,119.05999755859375,18142300.0,0,0.022820432202813067,0.011784903360806285,-1.0490155517906072,-0.022915762928604533,-1.5789743661228948,-1.5740401143281593,-0.9010831251108218,-1.3076122727536523,-0.5795115585714933,-0.6662141026610316,-0.5997176060518158,0.018887187757102727,-0.05148358325235323
2019-04-03,112.47221374511719,119.97000122070312,120.43000030517578,119.1500015258789,119.86000061035156,22860700.0,0,0.2549872361962043,0.2436932595369995,-0.8242013429089794,-0.012136930577146363,-1.5722297208220248,-1.5714558209140128,-0.883512823189599,-1.2651510350044912,0.4559281579818635,-0.663689081552265,0.22659828057987533,0.2108062068526496,0.017279781505962533
2019-04-04,111.90035247802734,119.36000061035156,120.2300033569336,118.37999725341797,120.0999984741211,20112800.0,0,-0.27447721169842637,-0.28346155711285703,-0.4089406344692942,0.42913540907019726,-1.5671080124801195,-1.5723629595919484,-1.0256199447227627,-1.303778425469023,-0.3927176373975847,-0.6284220938744404,-0.31439180993993887,0.13383848894374445,-0.2328368977675756
2019-04-05,112.39723205566406,119.88999938964844,120.2300033569336,119.37000274658203,119.38999938964844,15826200.0,0,0.15965367544393747,0.14832281131685093,-1.1247740181464372,-0.2138787270868783,-1.5629980065615074,-1.5693672983188212,-1.1258809777260974,-1.291287886392656,-0.6000949896771869,-0.8183163757824395,-0.7933317760685413,0.0858585435160175,0.04674905375143376
2019-04-08,112.4347152709961,119.93000030517578,120.0199966430664,118.63999938964844,119.80999755859375,15116200.0,0,-0.027015295274609746,-0.0378414827023541,-0.752209433536567,-0.017327174533900133,-1.561079993079179,-1.5669728793743185,-1.1445963465860505,-1.2771454914957647,-0.22458686202224976,-0.970509890829223,-0.6890249184730564,-0.01809660678256262,0.0036776919983692027
2019-04-09,111.82535552978516,119.27999877929688,119.54000091552734,118.58000183105469,118.62999725341797,17612000.0,0,-0.289832098498979,-0.29865824805550306,-1.0495435195242686,-0.2931772483949754,-1.5608903079200729,-1.565527792540164,-1.1536140368081576,-1.283533677648919,0.24399021677943306,-0.9810284980089478,-0.15519655562160634,-0.10006250576646297,-0.06432987300812597
2019-04-10,112.67847442626953,120.19000244140625,120.3499984741211,119.54000091552734,119.76000213623047,16477200.0,0,0.3040744286390163,0.292877325748898,-1.162081555266917,-0.17712046500357934,-1.5604266116460825,-1.5619203305208407,-1.1357673650408082,-1.3383468471803877,-0.2682623177622776,-1.1076465046688992,-0.134417157884227,-0.08706754001761982,0.0905767917626132
2019-04-11,112.80974578857422,120.33000183105469,120.8499984741211,119.91999816894531,120.54000091552734,14209100.0,0,0.010827196807079368,-0.0001629129275089232,-1.0770152078270772,0.1529286899718499,-1.5583821413910166,-1.5583339692415108,-1.132280593916067,-1.4338776734640144,-0.431657269802656,-1.2247475818081421,-0.4031321696699131,-0.012099399584857071,0.08906519225897204
2019-04-12,113.39099884033203,120.94999694824219,120.9800033569336,120.37000274658203,120.63999938964844,19745100.0,0,0.19194523406066902,0.18060451886070372,-1.3078851231591873,-0.11420622715908818,-1.5561479859768443,-1.5551589919163107,-1.067300674900853,-1.46775593013129,0.7449972311932174,-1.1470154119483968,0.6963318419696385,-0.003103588788298748,0.059594767000912215
2019-04-15,113.48472595214844,121.05000305175781,121.58000183105469,120.56999969482422,120.94000244140625,15792600.0,0,-0.004556904538761351,-0.015484150097223101,-1.024147150881363,-0.01162968840244626,-1.5537873577094703,-1.5530177174711348,-1.0346195435003793,-1.4540854180332183,-0.5711914470176099,-1.1335988818779352,-0.23175879044903594,0.0028943810247676477,-0.01445688999497045
2019-04-16,113.22220611572266,120.7699966430664,121.6500015258789,120.0999984741211,121.63999938964844,14071800.0,0,-0.1477314056761911,-0.15782576656108868,-0.6380657192392121,0.4913946188279221,-1.5506468912362625,-1.5513511211524953,-1.1397306887425214,-1.4638004744741884,-0.3676351488486317,-1.2038194610551203,-0.48005167368724794,0.039878175564432995,-0.04846153725765948
2019-04-17,114.15973663330078,121.7699966430664,121.8499984741211,120.54000091552734,121.23999786376953,19300900.0,0,0.3335049013575872,0.32239129797938626,-0.8165803330405703,-0.22516183645038265,-1.5473167396039484,-1.5494524649793728,-1.0941408151994874,-1.410284909388295,0.7048096195513851,-1.1478108035152588,0.5974043452366137,0.048873986360991314,-0.031837401755372405
2019-04-18,115.65972900390625,123.37000274658203,123.5199966430664,121.30000305175781,122.19000244140625,27991000.0,0,0.5525681274526103,0.5426761316120564,-0.19441612887206705,-0.5483533944811384,-1.5409093338043307,-1.5452226679390058,-0.9205713394517044,-1.2955951389490148,0.8803099188743717,-0.8744440445293127,1.6691259903534998,0.19481263750495367,0.13515917651302464
2019-04-22,116.0253677368164,123.76000213623047,124.0,122.56999969482422,122.62000274658203,15648700.0,0,0.10159341011963757,0.09033777610826657,-0.7480882735941482,-0.5264433198834547,-1.5349866896871833,-1.5411405438882952,-0.8298849086800377,-1.2062694007239239,-1.1084850632204626,-0.95569696259649,-0.6054781028190059,0.17182283483684183,0.12458028601271365
2019-04-23,117.60037231445312,125.44000244140625,125.58000183105469,123.83000183105469,124.0999984741211,24025500.0,0,0.5721308145012346,0.5623994717181968,-0.5420708037364874,-0.6176576175135885,-1.5257338939377214,-1.5353285293465389,-0.6840195998099591,-1.0636200451503786,1.0701331100103995,-0.7923957348952734,0.7029679443972443,0.32975513776085447,0.24850492602175184
2019-04-24,117.19721984863281,125.01000213623047,125.8499984741211,124.5199966430664,125.79000091552734,31257000.0,0,-0.1986710839436619,-0.20836133316783362,-0.8267943602897284,0.4316018186442996,-1.5167972401201033,-1.5292844549503002,-0.7988009540643077,-1.0466591548877615,0.5472365891864897,-0.45152383577212774,1.2062149516596965,0.3147621197665906,0.2651290615240389
2019-04-25,121.07849884033203,129.14999389648438,131.3699951171875,128.8300018310547,130.05999755859375,38033900.0,0,1.4422693474601183,1.4483044197098378,-0.05063231526188118,0.4816163103536845,-1.5012424299352818,-1.5198333514219535,-0.5317991972441034,-0.793713824131701,0.3593762089660613,-0.07995101228017601,1.4581651396284925,0.6286279107538343,0.5091993427830124
2019-04-26,121.77224731445312,129.88999938964844,130.52000427246094,129.02000427246094,129.6999969482422,23654900.0,0,0.21810917923832945,0.20677726591730602,-0.7486377301434902,-0.04598559843338212,-1.487500241868531,-1.5097493544549916,-0.40066849514408664,-0.6352788843874418,-0.9681580804671698,-0.1659584280674739,-0.4210970785229713,0.5426643820483708,0.5545381037915387
2019-04-29,121.6597671508789,129.77000427246094,130.17999267578125,129.35000610351562,129.89999389648438,16324200.0,0,-0.0843265609367167,-0.09484494155997049,-1.1916121203469459,0.10682723725221724,-1.474832968530978,-1.5004459078211532,-0.4913080935967662,-0.5642257159149545,-0.8160596149150378,-0.15255974967806415,-1.4785508848096949,0.4916865956371519,0.49862160529529
2019-04-30,122.43790435791016,130.60000610351562,130.6999969482422,129.38999938964844,129.80999755859375,24166500.0,0,0.24827736966088945,0.23697426669227575,-0.8791144094005412,-0.3303618365227828,-1.4639572358225512,-1.4903724531766136,-0.5527688188801987,-0.5323008424926254,0.947629981310891,-0.14976298631328727,-0.36921523717699734,0.40672285566975963,0.5537828805460124
2019-05-01,119.88787841796875,127.87999725341797,130.64999389648438,127.69999694824219,130.52999877929688,26821700.0,0,-1.0011831299309304,-0.9970955441816531,0.24180711890570206,1.3296383026572685,-1.4579081510131306,-1.482872741576224,-0.9358181375122775,-0.6742581968987923,0.1207222346584308,-0.2377380540565133,0.13794111422182678,0.17781927941918654,0.369406943529802
2019-05-02,118.32222747802734,126.20999908447266,128.0,125.5199966430664,127.9800033569336,27350200.0,0,-0.641149600706239,-0.644960862578025,-0.05210986802577141,0.9143048691946205,-1.464104774084233,-1.4781893751968889,-0.6895811729750166,-0.8246220657153959,-0.08049773188529669,-0.449651392781809,0.5775933304704131,-0.4029329084810058,0.1676516477657782
2019-05-03,120.84410858154297,128.89999389648438,129.42999267578125,127.25,127.36000061035156,24911100.0,0,0.9187001186989142,0.9132224415910167,-0.2874677117606552,-0.69608055141789,-1.4661914073171882,-1.4723562760102875,-0.7176174171914258,-0.918020456658113,-0.32348866916727465,-0.42473441307377563,0.1457799387522486,-0.2080168110173279,0.2500153725128044
2019-05-06,120.14097595214844,128.14999389648438,128.55999755859375,126.11000061035156,126.38999938964844,24239800.0,0,-0.30809731236858096,-0.31672861396689655,-0.09781541813252684,-0.8068646248984395,-1.469605900985744,-1.467725661480936,-0.7526891327492071,-1.0516885330227594,-0.18460819074024543,-0.26772689470336547,-0.19851956047845742,-0.27099053705467957,0.16387264900667528
2019-05-07,117.67536926269531,125.5199966430664,127.18000030517578,124.22000122070312,126.45999908447266,36017700.0,0,-0.987029476399985,-0.9833048897164613,0.28594754520124693,0.5090704845122128,-1.480313030024009,-1.467641282663685,-0.8117465810068559,-1.055388007461266,0.959862752140056,-0.032655958613693886,1.0945479070313124,-0.616843466737315,-0.16180728676638667
