Date,Adj Close,Close,High,Low,Open,Volume
2019-03-27,109.47222137451172,116.7699966430664,118.20999908447266,115.5199966430664,117.87999725341797,22733400
2019-03-28,109.6222152709961,116.93000030517578,117.58000183105469,116.12999725341797,117.44000244140625,18334800
2019-03-29,110.56910705566406,117.94000244140625,118.31999969482422,116.95999908447266,118.06999969482422,25399800
2019-04-01,111.58158874511719,119.0199966430664,119.11000061035156,118.0999984741211,118.94999694824219,22789100
2019-04-02,111.74097442626953,119.19000244140625,119.4800033569336,118.5199966430664,119.05999755859375,18142300
2019-04-03,112.47221374511719,119.97000122070312,120.43000030517578,119.1500015258789,119.86000061035156,22860700
2019-04-04,111.90035247802734,119.36000061035156,120.2300033569336,118.37999725341797,120.0999984741211,20112800
2019-04-05,112.39723205566406,119.88999938964844,120.2300033569336,119.37000274658203,119.38999938964844,15826200
2019-04-08,112.4347152709961,119.93000030517578,120.0199966430664,118.63999938964844,119.80999755859375,15116200
2019-04-09,111.82535552978516,119.27999877929688,119.54000091552734,118.58000183105469,118.62999725341797,17612000
2019-04-10,112.67847442626953,120.19000244140625,120.3499984741211,119.54000091552734,119.76000213623047,16477200
2019-04-11,112.80974578857422,120.33000183105469,120.8499984741211,119.91999816894531,120.54000091552734,14209100
2019-04-12,113.39099884033203,120.94999694824219,120.9800033569336,120.37000274658203,120.63999938964844,19745100
2019-04-15,113.48472595214844,121.05000305175781,121.58000183105469,120.56999969482422,120.94000244140625,15792600
2019-04-16,113.22220611572266,120.7699966430664,121.6500015258789,120.0999984741211,121.63999938964844,14071800
2019-04-17,114.15973663330078,121.7699966430664,121.8499984741211,120.54000091552734,121.23999786376953,19300900
2019-04-18,115.65972900390625,123.37000274658203,123.5199966430664,121.30000305175781,122.19000244140625,27991000
2019-04-22,116.0253677368164,123.76000213623047,124.0,122.56999969482422,122.62000274658203,15648700
2019-04-23,117.60037231445312,125.44000244140625,125.58000183105469,123.83000183105469,124.0999984741211,24025500
2019-04-24,117.19721984863281,125.01000213623047,125.8499984741211,124.5199966430664,125.79000091552734,31257000
2019-04-25,121.07849884033203,129.14999389648438,131.3699951171875,128.8300018310547,130.05999755859375,38033900
2019-04-26,121.77224731445312,129.88999938964844,130.52000427246094,129.02000427246094,129.6999969482422,23654900
2019-04-29,121.6597671508789,129.77000427246094,130.17999267578125,129.35000610351562,129.89999389648438,16324200
2019-04-30,122.43790435791016,130.60000610351562,130.6999969482422,129.38999938964844,129.80999755859375,24166500
2019-05-01,119.88787841796875,127.87999725341797,130.64999389648438,127.69999694824219,130.52999877929688,26821700
2019-05-02,118.32222747802734,126.20999908447266,128.0,125.5199966430664,127.9800033569336,27350200
2019-05-03,120.84410858154297,128.89999389648438,129.42999267578125,127.25,127.36000061035156,24911100
2019-05-06,120.14097595214844,128.14999389648438,128.55999755859375,126.11000061035156,126.38999938964844,24239800
2019-05-07,117.67536926269531,125.5199966430664,127.18000030517578,124.22000122070312,126.45999908447266,36017700
2019-05-08,117.6659927368164,125.51000213623047,126.37000274658203,124.75,125.44000244140625,28419000
2019-05-09,117.65662384033203,125.5,125.79000091552734,123.56999969482422,124.29000091552734,27235800
2019-05-10,119.18475341796875,127.12999725341797,127.93000030517578,123.81999969482422,124.91000366210938,30915100
2019-05-13,115.64097595214844,123.3499984741211,125.55000305175781,123.04000091552734,124.11000061035156,33944900
2019-05-14,116.93474578857422,124.7300033569336,125.87999725341797,123.69999694824219,123.87000274658203,25266300
2019-05-15,118.58145141601562,126.0199966430664,126.70999908447266,123.69999694824219,124.26000213623047,24722700
2019-05-16,121.31966400146484,128.92999267578125,129.3800048828125,126.45999908447266,126.75,30112200
2019-05-17,120.51044464111328,128.07000732421875,130.4600067138672,127.91999816894531,128.30999755859375,25770500
2019-05-20,118.7696304321289,126.22000122070312,127.58999633789062,125.76000213623047,126.5199966430664,23706900
2019-05-21,119.40950012207031,126.9000015258789,127.52999877929688,126.58000183105469,127.43000030517578,15293300
2019-05-22,120.13404846191406,127.66999816894531,128.24000549316406,126.5199966430664,126.62000274658203,15396500
2019-05-23,118.73199462890625,126.18000030517578,126.29000091552734,124.73999786376953,126.19999694824219,23603800
2019-05-24,118.7884750366211,126.23999786376953,127.41999816894531,125.97000122070312,126.91000366210938,14123400
2019-05-28,118.71317291259766,126.16000366210938,128.0,126.05000305175781,126.9800033569336,23128400
2019-05-29,117.56520080566406,124.94000244140625,125.38999938964844,124.04000091552734,125.37999725341797,22763100
2019-05-30,118.30855560302734,125.7300033569336,125.76000213623047,124.77999877929688,125.26000213623047,16829600
2019-05-31,116.37956237792969,123.68000030517578,124.62000274658203,123.31999969482422,124.2300033569336,26646800
2019-06-03,112.76622772216797,119.83999633789062,124.37000274658203,119.01000213623047,123.8499984741211,37983600
2019-06-04,115.89027404785156,123.16000366210938,123.27999877929688,120.6500015258789,121.27999877929688,29382600
2019-06-05,118.40265655517578,125.83000183105469,125.87000274658203,124.20999908447266,124.94999694824219,24926100
2019-06-06,120.27519226074219,127.81999969482422,127.97000122070312,125.5999984741211,126.44000244140625,21459000
2019-06-07,123.64383697509766,131.39999389648438,132.25,128.25999450683594,129.19000244140625,33885600
2019-06-10,124.7730484008789,132.60000610351562,134.0800018310547,132.0,132.39999389648438,26477100
2019-06-11,124.30254364013672,132.10000610351562,134.24000549316406,131.27999877929688,133.8800048828125,23913700
2019-06-12,123.72858428955078,131.49000549316406,131.97000122070312,130.7100067138672,131.39999389648438,17092500
2019-06-13,124.50957489013672,132.32000732421875,133.0,131.55999755859375,131.97999572753906,17200800
2019-06-14,124.63190460205078,132.4499969482422,133.7899932861328,131.63999938964844,132.25999450683594,17821700
2019-06-17,125.00825500488281,132.85000610351562,133.72999572753906,132.52999877929688,132.6300048828125,14517800
2019-06-18,127.18193054199219,135.16000366210938,135.24000549316406,133.57000732421875,134.19000244140625,25934500
2019-06-19,127.6806411743164,135.69000244140625,135.92999267578125,133.80999755859375,135.0,23744400
2019-06-20,128.8662567138672,136.9499969482422,137.66000366210938,135.72000122070312,137.4499969482422,33042600
2019-06-21,128.88510131835938,136.97000122070312,137.72999572753906,136.4600067138672,136.5800018310547,36727900
2019-06-24,129.64724731445312,137.77999877929688,138.39999389648438,137.0,137.0,20628800
2019-06-25,125.55404663085938,133.42999267578125,137.58999633789062,132.72999572753906,137.25,33327400
2019-06-26,126.02452850341797,133.92999267578125,135.74000549316406,133.60000610351562,134.35000610351562,23657700
2019-06-27,126.23155212402344,134.14999389648438,134.7100067138672,133.50999450683594,134.13999938964844,16557500
2019-06-28,126.05278015136719,133.9600067138672,134.60000610351562,133.16000366210938,134.57000732421875,30043000
2019-07-01,127.6712417602539,135.67999267578125,136.6999969482422,134.97000122070312,136.6300048828125,22613500
2019-07-02,128.51808166503906,136.5800018310547,136.58999633789062,135.33999633789062,136.1199951171875,15237800
2019-07-03,129.3461456298828,137.4600067138672,137.74000549316406,136.2899932861328,136.8000030517578,13629300
2019-07-05,128.9698028564453,137.05999755859375,137.3300018310547,135.72000122070312,135.94000244140625,18141100
2019-07-08,128.875732421875,136.9600067138672,137.10000610351562,135.3699951171875,136.39999389648438,16779700
2019-07-09,128.40521240234375,136.4600067138672,136.97000122070312,135.8000030517578,136.0,19953100
2019-07-10,129.713134765625,137.85000610351562,138.5800018310547,137.02000427246094,137.1300048828125,24204400
2019-07-11,130.23068237304688,138.39999389648438,139.22000122070312,137.8699951171875,138.1999969482422,22327900
2019-07-12,130.7011260986328,138.89999389648438,139.1300048828125,138.00999450683594,138.85000610351562,18936800
2019-07-15,130.7011260986328,138.89999389648438,139.5399932861328,138.4600067138672,139.44000244140625,16651500
2019-07-16,128.9886016845703,137.0800018310547,139.0500030517578,136.52000427246094,138.9600067138672,22726100
2019-07-17,128.2264404296875,136.27000427246094,137.92999267578125,136.22000122070312,137.6999969482422,20211000
2019-07-18,128.3675537109375,136.4199981689453,136.6199951171875,134.6699981689453,135.5500030517578,30381800
2019-07-19,128.55575561523438,136.6199951171875,140.6699981689453,136.4499969482422,140.22000122070312,48992400
2019-07-22,130.2589111328125,138.42999267578125,139.19000244140625,137.3300018310547,137.41000366210938,25074900
2019-07-23,131.06813049316406,139.2899932861328,139.99000549316406,138.02999877929688,139.75999450683594,18034600
2019-07-24,132.41375732421875,140.72000122070312,140.74000549316406,138.85000610351562,138.89999389648438,20738300
2019-07-25,131.9150390625,140.19000244140625,140.61000061035156,139.32000732421875,140.42999267578125,18356900
2019-07-26,132.9971466064453,141.33999633789062,141.67999267578125,140.3000030517578,140.3699951171875,19037600
2019-07-29,132.70547485351562,141.02999877929688,141.50999450683594,139.3699951171875,141.5,16605900
2019-07-30,132.06561279296875,140.35000610351562,141.22000122070312,139.8000030517578,140.13999938964844,16846500
2019-07-31,128.2264404296875,136.27000427246094,140.49000549316406,135.0800018310547,140.3300018310547,38598800
2019-08-01,129.91078186035156,138.05999755859375,140.94000244140625,136.92999267578125,137.0,40557500
2019-08-02,128.8192596435547,136.89999389648438,138.32000732421875,135.25999450683594,138.08999633789062,30791600
2019-08-05,124.40608978271484,132.2100067138672,133.92999267578125,130.77999877929688,133.3000030517578,42749600
2019-08-06,126.7396469116211,134.69000244140625,135.67999267578125,133.2100067138672,133.8000030517578,32696700
2019-08-07,127.29485321044922,135.27999877929688,135.64999389648438,131.8300018310547,133.7899932861328,33414500
2019-08-08,130.6917724609375,138.88999938964844,138.99000549316406,135.92999267578125,136.60000610351562,27496500
2019-08-09,129.58143615722656,137.7100067138672,139.3800048828125,136.4600067138672,138.61000061035156,23466700
2019-08-12,127.77477264404297,135.7899932861328,137.86000061035156,135.24000549316406,137.07000732421875,20484300
2019-08-13,130.4188690185547,138.60000610351562,138.8000030517578,135.0,136.0500030517578,25154600
2019-08-14,126.49139404296875,133.97999572753906,136.9199981689453,133.6699981689453,136.36000061035156,32527300
2019-08-15,126.20816040039062,133.67999267578125,134.5800018310547,132.25,134.38999938964844,28074400
2019-08-16,128.52122497558594,136.1300048828125,136.4600067138672,134.72000122070312,134.8800048828125,24449100
2019-08-19,130.673828125,138.41000366210938,138.5500030517578,136.88999938964844,137.85000610351562,24355700
2019-08-20,129.5880889892578,137.25999450683594,138.7100067138672,137.24000549316406,138.2100067138672,21170800
2019-08-21,131.03253173828125,138.7899932861328,139.49000549316406,138.0,138.5500030517578,14970300
2019-08-22,130.0789794921875,137.77999877929688,139.1999969482422,136.2899932861328,138.66000366210938,18697000
2019-08-23,125.93437194824219,133.38999938964844,138.35000610351562,132.8000030517578,137.19000244140625,38508600
2019-08-26,127.87924194335938,135.4499969482422,135.55999755859375,133.89999389648438,134.99000549316406,20312600
2019-08-27,128.15306091308594,135.74000549316406,136.72000122070312,134.66000366210938,136.38999938964844,23102100
2019-08-28,127.98308563232422,135.55999755859375,135.75999450683594,133.5500030517578,134.8800048828125,17393300
2019-08-29,130.3999786376953,138.1199951171875,138.44000244140625,136.91000366210938,137.25,20168700
2019-08-30,130.15457153320312,137.86000061035156,139.17999267578125,136.27000427246094,139.14999389648438,23940100
2019-09-03,128.436279296875,136.0399932861328,137.1999969482422,135.6999969482422,136.61000061035156,18869300
2019-09-04,129.93736267089844,137.6300048828125,137.69000244140625,136.47999572753906,137.3000030517578,17995900
2019-09-05,132.22213745117188,140.0500030517578,140.3800048828125,138.75999450683594,139.11000061035156,26101800
2019-09-06,131.32522583007812,139.10000610351562,140.17999267578125,138.1999969482422,140.02999877929688,20824500
2019-09-09,129.83349609375,137.52000427246094,139.75,136.4600067138672,139.58999633789062,25773900
2019-09-10,128.4739990234375,136.0800018310547,136.88999938964844,134.50999450683594,136.8000030517578,28903400
2019-09-11,128.51177978515625,136.1199951171875,136.27000427246094,135.08999633789062,135.91000366210938,24726100
2019-09-12,129.83349609375,137.52000427246094,138.4199981689453,136.8699951171875,137.85000610351562,27010000
2019-09-13,129.6446990966797,137.32000732421875,138.05999755859375,136.57000732421875,137.77999877929688,23363100
2019-09-16,128.7100372314453,136.3300018310547,136.6999969482422,135.66000366210938,135.8300018310547,16731400
2019-09-17,129.71078491210938,137.38999938964844,137.52000427246094,136.42999267578125,136.9600067138672,17814200
2019-09-18,130.7776641845703,138.52000427246094,138.6699981689453,136.52999877929688,137.36000061035156,23982100
2019-09-19,133.18511962890625,141.07000732421875,142.3699951171875,140.07000732421875,140.3000030517578,35772100
2019-09-20,131.64620971679688,139.44000244140625,141.64999389648438,138.25,141.00999450683594,39167300
2019-09-23,131.36300659179688,139.13999938964844,139.6300048828125,138.44000244140625,139.22999572753906,17139300
2019-09-24,129.7013397216797,137.3800048828125,140.69000244140625,136.8800048828125,140.36000061035156,29773200
2019-09-25,131.57069396972656,139.36000061035156,139.9600067138672,136.02999877929688,137.5,21382000
2019-09-26,131.7406005859375,139.5399932861328,140.17999267578125,138.44000244140625,139.44000244140625,17456600
2019-09-27,130.03179931640625,137.72999572753906,140.36000061035156,136.64999389648438,140.14999389648438,22477700
2019-09-30,131.2591552734375,139.02999877929688,139.22000122070312,137.77999877929688,138.0500030517578,17280900
2019-10-01,129.40867614746094,137.07000732421875,140.25,137.0,139.66000366210938,21466600
2019-10-02,127.12391662597656,134.64999389648438,136.3699951171875,133.5800018310547,136.25,30521700
2019-10-03,128.662841796875,136.27999877929688,136.75,133.22000122070312,134.9499969482422,24132900
2019-10-04,130.3999786376953,138.1199951171875,138.25,136.4199981689453,136.75,22897700
2019-10-07,129.45590209960938,137.1199951171875,138.17999267578125,137.02000427246094,137.13999938964844,15303700
2019-10-08,128.08694458007812,135.6699981689453,137.75999450683594,135.6199951171875,137.0800018310547,25550500
2019-10-09,130.51327514648438,138.24000549316406,138.6999969482422,136.97000122070312,137.4600067138672,19749900
2019-10-10,131.32522583007812,139.10000610351562,139.6699981689453,138.25,138.49000549316406,17654600
2019-10-11,131.872802734375,139.67999267578125,141.02999877929688,139.5,140.1199951171875,25446000
2019-10-14,131.75006103515625,139.5500030517578,140.2899932861328,139.52000427246094,139.69000244140625,13304300
2019-10-15,133.6571502685547,141.57000732421875,141.7899932861328,139.80999755859375,140.05999755859375,19695700
2019-10-16,132.56201171875,140.41000366210938,140.99000549316406,139.52999877929688,140.7899932861328,20751600
2019-10-17,131.88226318359375,139.69000244140625,141.4199981689453,139.02000427246094,140.9499969482422,21460600
2019-10-18,129.72970581054688,137.41000366210938,140.0,136.55999755859375,139.75999450683594,32273500
2019-10-21,130.69265747070312,138.42999267578125,138.5,137.00999450683594,138.4499969482422,20078200
2019-10-22,128.74777221679688,136.3699951171875,140.00999450683594,136.25999450683594,138.97000122070312,27431000
2019-10-23,129.56919860839844,137.24000549316406,137.4499969482422,135.61000061035156,136.8800048828125,29844600
2019-10-24,132.11831665039062,139.94000244140625,140.4199981689453,138.6699981689453,139.38999938964844,37029300
2019-10-25,132.86415100097656,140.72999572753906,141.13999938964844,139.1999969482422,139.33999633789062,25959700
2019-10-28,136.1307830810547,144.19000244140625,145.6699981689453,143.50999450683594,144.39999389648438,35280100
2019-10-29,134.84669494628906,142.8300018310547,144.5,142.64999389648438,144.0800018310547,20589500
2019-10-30,136.52719116210938,144.61000061035156,145.0,142.7899932861328,143.52000427246094,18496600
2019-10-31,135.3565673828125,143.3699951171875,144.92999267578125,142.99000549316406,144.89999389648438,24605100
2019-11-01,135.6869659423828,143.72000122070312,144.4199981689453,142.97000122070312,144.25999450683594,33128400
2019-11-04,136.4706268310547,144.5500030517578,145.0,144.16000366210938,144.8300018310547,16912000
2019-11-05,136.3856201171875,144.4600067138672,145.02000427246094,143.91000366210938,144.97000122070312,18250200
2019-11-06,136.0079803466797,144.05999755859375,144.52000427246094,143.1999969482422,144.3699951171875,16575800
2019-11-07,136.19683837890625,144.25999450683594,144.8800048828125,143.77000427246094,143.83999633789062,17786700
2019-11-08,137.8018341064453,145.9600067138672,145.99000549316406,143.75999450683594,143.97999572753906,16732700
2019-11-11,137.94342041015625,146.11000061035156,146.4199981689453,144.72999572753906,145.33999633789062,14362600
2019-11-12,138.84974670410156,147.07000732421875,147.57000732421875,146.05999755859375,146.27999877929688,18641600
2019-11-13,139.07635498046875,147.30999755859375,147.4600067138672,146.27999877929688,146.74000549316406,16919200
2019-11-14,139.78439331054688,148.05999755859375,148.41000366210938,147.0,147.02000427246094,19729800
2019-11-15,141.58763122558594,149.97000122070312,149.99000549316406,148.27000427246094,148.92999267578125,23485700
2019-11-18,141.93698120117188,150.33999633789062,150.5500030517578,148.97999572753906,150.07000732421875,21534000
2019-11-19,141.9841766357422,150.38999938964844,151.3300018310547,150.1999969482422,150.8800048828125,23935700
2019-11-20,141.73788452148438,149.6199951171875,150.83999633789062,148.4600067138672,150.30999755859375,25696800
2019-11-21,141.6052703857422,149.47999572753906,149.8000030517578,148.5,149.39999389648438,18576100
2019-11-22,141.70947265625,149.58999633789062,150.3000030517578,148.82000732421875,150.07000732421875,15901800
2019-11-25,143.2630157470703,151.22999572753906,151.35000610351562,149.9199981689453,150.0,22420900
2019-11-26,144.02093505859375,152.02999877929688,152.4199981689453,151.32000732421875,151.36000061035156,24620100
2019-11-27,144.2956085205078,152.32000732421875,152.5,151.52000427246094,152.3300018310547,15184400
2019-11-29,143.40516662597656,151.3800048828125,152.3000030517578,151.27999877929688,152.10000610351562,11977300
2019-12-02,141.67156982421875,149.5500030517578,151.8300018310547,148.32000732421875,151.80999755859375,27418400
2019-12-03,141.44418334960938,149.30999755859375,149.42999267578125,146.64999389648438,147.49000549316406,24066000
2019-12-04,141.95574951171875,149.85000610351562,150.17999267578125,149.1999969482422,150.13999938964844,17574700
2019-12-05,142.0315704345703,149.92999267578125,150.32000732421875,149.47999572753906,150.0500030517578,17869100
2019-12-06,143.75564575195312,151.75,151.8699951171875,150.27000427246094,150.99000549316406,16403500
2019-12-09,143.38619995117188,151.36000061035156,152.2100067138672,150.91000366210938,151.07000732421875,16687400
2019-12-10,143.16831970214844,151.1300048828125,151.88999938964844,150.75999450683594,151.2899932861328,16476100
2019-12-11,143.70828247070312,151.6999969482422,151.8699951171875,150.3300018310547,151.5399932861328,18856600
2019-12-12,145.1671905517578,153.24000549316406,153.44000244140625,151.02000427246094,151.64999389648438,24612100
2019-12-13,146.3892059326172,154.52999877929688,154.88999938964844,152.8300018310547,153.0,23845400
2019-12-16,147.33653259277344,155.52999877929688,155.89999389648438,154.82000732421875,155.11000061035156,24144200
2019-12-17,146.54078674316406,154.69000244140625,155.7100067138672,154.4499969482422,155.4499969482422,25425600
2019-12-18,146.23764038085938,154.3699951171875,155.47999572753906,154.17999267578125,154.3000030517578,24129200
2019-12-19,147.50704956054688,155.7100067138672,155.77000427246094,153.75,154.0,24958900
2019-12-20,149.11752319335938,157.41000366210938,158.49000549316406,156.2899932861328,157.35000610351562,53477500
2019-12-23,149.11752319335938,157.41000366210938,158.1199951171875,157.27000427246094,158.1199951171875,17718200
2019-12-24,149.0890655517578,157.3800048828125,157.7100067138672,157.1199951171875,157.47999572753906,8989200
2019-12-26,150.31114196777344,158.6699981689453,158.72999572753906,157.39999389648438,157.55999755859375,14520600
2019-12-27,150.58587646484375,158.9600067138672,159.5500030517578,158.22000122070312,159.4499969482422,18412800
2019-12-30,149.2880401611328,157.58999633789062,159.02000427246094,156.72999572753906,158.99000549316406,16348400
2019-12-31,149.39218139648438,157.6999969482422,157.77000427246094,156.4499969482422,156.77000427246094,18369400
2020-01-02,152.1584014892578,160.6199951171875,160.72999572753906,158.3300018310547,158.77999877929688,22622100
2020-01-03,150.26377868652344,158.6199951171875,159.9499969482422,158.05999755859375,158.32000732421875,21116200
2020-01-06,150.65219116210938,159.02999877929688,159.10000610351562,156.50999450683594,157.0800018310547,20813700
2020-01-07,149.278564453125,157.5800018310547,159.6699981689453,157.32000732421875,159.32000732421875,21634100
2020-01-08,151.65634155273438,160.08999633789062,160.8000030517578,157.9499969482422,158.92999267578125,27746500
2020-01-09,153.55093383789062,162.08999633789062,162.22000122070312,161.02999877929688,161.83999633789062,21385000
2020-01-10,152.84048461914062,161.33999633789062,163.22000122070312,161.17999267578125,162.82000732421875,20725900
2020-01-13,154.67828369140625,163.27999877929688,163.30999755859375,161.25999450683594,161.75999450683594,21626500
2020-01-14,153.58885192871094,162.1300048828125,163.60000610351562,161.72000122070312,163.38999938964844,23477400
2020-01-15,154.58351135253906,163.17999267578125,163.94000244140625,162.57000732421875,162.6199951171875,21417900
2020-01-16,157.4160614013672,166.1699981689453,166.24000549316406,164.02999877929688,164.35000610351562,23865400
2020-01-17,158.29701232910156,167.10000610351562,167.47000122070312,165.42999267578125,167.4199981689453,34371700
2020-01-21,157.72862243652344,166.5,168.19000244140625,166.42999267578125,166.67999267578125,29517200
2020-01-22,156.9707794189453,165.6999969482422,167.49000549316406,165.67999267578125,167.39999389648438,24138800
2020-01-23,157.93707275390625,166.72000122070312,166.8000030517578,165.27000427246094,166.19000244140625,19680800
2020-01-24,156.3455352783203,165.0399932861328,167.52999877929688,164.4499969482422,167.50999450683594,24918100
2020-01-27,153.73098754882812,162.27999877929688,163.3800048828125,160.1999969482422,161.14999389648438,32078100
2020-01-28,156.74339294433594,165.4600067138672,165.75999450683594,163.07000732421875,163.77999877929688,24899900
2020-01-29,159.18746948242188,168.0399932861328,168.75,165.69000244140625,167.83999633789062,34754500
2020-01-30,163.67782592773438,172.77999877929688,174.0500030517578,170.7899932861328,174.0500030517578,51597500
2020-01-31,161.26211547851562,170.22999572753906,172.39999389648438,169.5800018310547,172.2100067138672,36142700
2020-02-03,165.19351196289062,174.3800048828125,174.5,170.39999389648438,170.42999267578125,30107000
2020-02-04,170.63116455078125,180.1199951171875,180.63999938964844,176.30999755859375,177.13999938964844,36433300
2020-02-05,170.42271423339844,179.89999389648438,184.1999969482422,178.41000366210938,184.02999877929688,39186300
2020-02-06,173.9562225341797,183.6300048828125,183.82000732421875,180.05999755859375,180.97000122070312,27751400
2020-02-07,174.2025146484375,183.88999938964844,185.6300048828125,182.47999572753906,182.85000610351562,33529100
2020-02-10,178.75909423828125,188.6999969482422,188.83999633789062,183.25,183.5800018310547,35844300
